Transaction ID,Date,Store ID,Store Name,City,State,Customer ID,Gender,Age,Product ID,Product Name,Product Category,Quantity,Cost Price,Price per Unit,Discount %,Gross Sales,Discount Amount,Total Amount,Total Cost,Profit,Profit Margin %,Opening Stock,Purchased Stock,Stock Before Sale,Stock After Sale,Reorder Level,Stock Status,Payment Method,Year,Month,Month Name,Quarter,Day Name,Season
T000152,2025-06-24,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0458,Male,54,P005,T-Shirt,Clothing,1,380.0,700.0,20,700.0,140.0,560.0,380.0,180.0,32.14,212,139,351,350,46,Healthy,UPI,2025,6,June,Q2,Tuesday,Summer
T004623,2025-06-24,ST002,City Center Store,Bareilly,Uttar Pradesh,C0149,Female,39,P008,Sneakers,Clothing,1,2050.0,3200.0,15,3200.0,480.0,2720.0,2050.0,670.0,24.63,252,60,312,311,20,Healthy,UPI,2025,6,June,Q2,Tuesday,Summer
T004716,2025-06-24,ST002,City Center Store,Bareilly,Uttar Pradesh,C0403,Male,18,P020,Bedsheet,Home & Kitchen,2,650.0,1100.0,5,2200.0,110.0,2090.0,1300.0,790.0,37.8,250,124,374,372,47,Healthy,Credit Card,2025,6,June,Q2,Tuesday,Summer
T001563,2025-06-24,ST004,Mall Store,Agra,Uttar Pradesh,C0839,Female,58,P007,Jacket,Clothing,1,1700.0,2800.0,0,2800.0,0.0,2800.0,1700.0,1100.0,39.29,187,130,317,316,31,Healthy,Cash,2025,6,June,Q2,Tuesday,Summer
T002621,2025-06-24,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0185,Male,40,P006,Jeans,Clothing,2,950.0,1600.0,15,3200.0,480.0,2720.0,1900.0,820.0,30.15,217,117,334,332,31,Healthy,UPI,2025,6,June,Q2,Tuesday,Summer
T003778,2025-06-24,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0304,Male,34,P019,Cookware Set,Home & Kitchen,2,1500.0,2400.0,0,4800.0,0.0,4800.0,3000.0,1800.0,37.5,271,134,405,403,32,Healthy,Cash,2025,6,June,Q2,Tuesday,Summer
T004852,2025-06-24,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0181,Male,27,P014,Shampoo,Beauty,2,260.0,420.0,5,840.0,42.0,798.0,520.0,278.0,34.84,285,145,430,428,59,Healthy,UPI,2025,6,June,Q2,Tuesday,Summer
T002734,2025-06-25,ST002,City Center Store,Bareilly,Uttar Pradesh,C0987,Male,34,P013,Face Wash,Beauty,1,150.0,250.0,0,250.0,0.0,250.0,150.0,100.0,40.0,168,40,208,207,23,Healthy,Credit Card,2025,6,June,Q2,Wednesday,Summer
T003088,2025-06-25,ST002,City Center Store,Bareilly,Uttar Pradesh,C0090,Male,35,P014,Shampoo,Beauty,5,260.0,420.0,15,2100.0,315.0,1785.0,1300.0,485.0,27.17,50,113,163,158,29,Healthy,UPI,2025,6,June,Q2,Wednesday,Summer
T003550,2025-06-25,ST002,City Center Store,Bareilly,Uttar Pradesh,C0355,Female,29,P019,Cookware Set,Home & Kitchen,2,1500.0,2400.0,10,4800.0,480.0,4320.0,3000.0,1320.0,30.56,245,110,355,353,21,Healthy,UPI,2025,6,June,Q2,Wednesday,Summer
T002288,2025-06-25,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1143,Male,49,P011,Wheat Flour 5kg,Grocery,4,225.0,300.0,5,1200.0,60.0,1140.0,900.0,240.0,21.05,124,62,186,182,51,Healthy,Credit Card,2025,6,June,Q2,Wednesday,Summer
T000799,2025-06-25,ST004,Mall Store,Agra,Uttar Pradesh,C0938,Female,39,P009,Cooking Oil,Grocery,1,135.0,180.0,5,180.0,9.0,171.0,135.0,36.0,21.05,264,101,365,364,42,Healthy,Credit Card,2025,6,June,Q2,Wednesday,Summer
T004115,2025-06-25,ST004,Mall Store,Agra,Uttar Pradesh,C0523,Male,33,P014,Shampoo,Beauty,3,260.0,420.0,10,1260.0,126.0,1134.0,780.0,354.0,31.22,83,131,214,211,49,Healthy,UPI,2025,6,June,Q2,Wednesday,Summer
T003403,2025-06-25,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0859,Female,18,P011,Wheat Flour 5kg,Grocery,4,225.0,300.0,0,1200.0,0.0,1200.0,900.0,300.0,25.0,42,33,75,71,24,Healthy,UPI,2025,6,June,Q2,Wednesday,Summer
T004648,2025-06-25,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0658,Male,24,P008,Sneakers,Clothing,1,2050.0,3200.0,5,3200.0,160.0,3040.0,2050.0,990.0,32.57,109,113,222,221,21,Healthy,Credit Card,2025,6,June,Q2,Wednesday,Summer
T000947,2025-06-26,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0223,Male,37,P016,Perfume,Beauty,2,560.0,900.0,15,1800.0,270.0,1530.0,1120.0,410.0,26.8,260,143,403,401,40,Healthy,Credit Card,2025,6,June,Q2,Thursday,Summer
T002801,2025-06-26,ST002,City Center Store,Bareilly,Uttar Pradesh,C0310,Male,23,P013,Face Wash,Beauty,2,150.0,250.0,15,500.0,75.0,425.0,300.0,125.0,29.41,93,75,168,166,31,Healthy,UPI,2025,6,June,Q2,Thursday,Summer
T002383,2025-06-26,ST004,Mall Store,Agra,Uttar Pradesh,C0264,Female,37,P006,Jeans,Clothing,1,950.0,1600.0,10,1600.0,160.0,1440.0,950.0,490.0,34.03,237,10,247,246,26,Healthy,Credit Card,2025,6,June,Q2,Thursday,Summer
T001778,2025-06-27,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0903,Male,18,P011,Wheat Flour 5kg,Grocery,1,225.0,300.0,20,300.0,60.0,240.0,225.0,15.0,6.25,216,79,295,294,21,Healthy,Credit Card,2025,6,June,Q2,Friday,Summer
T002975,2025-06-27,ST002,City Center Store,Bareilly,Uttar Pradesh,C0800,Female,56,P017,Water Bottle,Home & Kitchen,2,290.0,500.0,5,1000.0,50.0,950.0,580.0,370.0,38.95,93,64,157,155,55,Healthy,UPI,2025,6,June,Q2,Friday,Summer
T003628,2025-06-27,ST002,City Center Store,Bareilly,Uttar Pradesh,C0972,Female,50,P006,Jeans,Clothing,3,950.0,1600.0,5,4800.0,240.0,4560.0,2850.0,1710.0,37.5,74,105,179,176,36,Healthy,UPI,2025,6,June,Q2,Friday,Summer
T004193,2025-06-27,ST002,City Center Store,Bareilly,Uttar Pradesh,C0163,Male,35,P002,Bluetooth Speaker,Electronics,1,1450.0,2200.0,15,2200.0,330.0,1870.0,1450.0,420.0,22.46,121,104,225,224,49,Healthy,Debit Card,2025,6,June,Q2,Friday,Summer
T002596,2025-06-27,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0823,Female,26,P019,Cookware Set,Home & Kitchen,1,1500.0,2400.0,5,2400.0,120.0,2280.0,1500.0,780.0,34.21,154,17,171,170,53,Healthy,UPI,2025,6,June,Q2,Friday,Summer
T004507,2025-06-27,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0084,Female,22,P018,Mixer Grinder,Home & Kitchen,4,1850.0,2800.0,15,11200.0,1680.0,9520.0,7400.0,2120.0,22.27,172,50,222,218,22,Healthy,UPI,2025,6,June,Q2,Friday,Summer
T000501,2025-06-28,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1114,Male,39,P009,Cooking Oil,Grocery,2,135.0,180.0,10,360.0,36.0,324.0,270.0,54.0,16.67,285,128,413,411,56,Healthy,Credit Card,2025,6,June,Q2,Saturday,Summer
T003998,2025-06-29,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0047,Male,40,P008,Sneakers,Clothing,1,2050.0,3200.0,5,3200.0,160.0,3040.0,2050.0,990.0,32.57,272,105,377,376,41,Healthy,Credit Card,2025,6,June,Q2,Sunday,Summer
T000810,2025-06-29,ST002,City Center Store,Bareilly,Uttar Pradesh,C0931,Male,37,P012,Tea 500g,Grocery,2,190.0,280.0,5,560.0,28.0,532.0,380.0,152.0,28.57,218,77,295,293,33,Healthy,UPI,2025,6,June,Q2,Sunday,Summer
T000846,2025-06-29,ST002,City Center Store,Bareilly,Uttar Pradesh,C0150,Female,38,P002,Bluetooth Speaker,Electronics,4,1450.0,2200.0,0,8800.0,0.0,8800.0,5800.0,3000.0,34.09,149,138,287,283,40,Healthy,Cash,2025,6,June,Q2,Sunday,Summer
T001470,2025-06-29,ST004,Mall Store,Agra,Uttar Pradesh,C0628,Male,36,P014,Shampoo,Beauty,2,260.0,420.0,20,840.0,168.0,672.0,520.0,152.0,22.62,271,26,297,295,25,Healthy,Credit Card,2025,6,June,Q2,Sunday,Summer
T002475,2025-06-29,ST004,Mall Store,Agra,Uttar Pradesh,C0897,Female,39,P004,USB Cable,Electronics,1,220.0,450.0,0,450.0,0.0,450.0,220.0,230.0,51.11,134,55,189,188,36,Healthy,Debit Card,2025,6,June,Q2,Sunday,Summer
T003028,2025-06-29,ST004,Mall Store,Agra,Uttar Pradesh,C0082,Female,48,P009,Cooking Oil,Grocery,1,135.0,180.0,5,180.0,9.0,171.0,135.0,36.0,21.05,113,98,211,210,57,Healthy,Debit Card,2025,6,June,Q2,Sunday,Summer
T000337,2025-06-30,ST002,City Center Store,Bareilly,Uttar Pradesh,C0450,Male,31,P011,Wheat Flour 5kg,Grocery,3,225.0,300.0,5,900.0,45.0,855.0,675.0,180.0,21.05,160,128,288,285,51,Healthy,UPI,2025,6,June,Q2,Monday,Summer
T000712,2025-06-30,ST002,City Center Store,Bareilly,Uttar Pradesh,C1097,Male,47,P010,Rice 5kg,Grocery,1,510.0,650.0,5,650.0,32.5,617.5,510.0,107.5,17.41,291,126,417,416,38,Healthy,UPI,2025,6,June,Q2,Monday,Summer
T003567,2025-06-30,ST002,City Center Store,Bareilly,Uttar Pradesh,C0420,Male,43,P018,Mixer Grinder,Home & Kitchen,1,1850.0,2800.0,5,2800.0,140.0,2660.0,1850.0,810.0,30.45,166,13,179,178,59,Healthy,UPI,2025,6,June,Q2,Monday,Summer
T004520,2025-06-30,ST002,City Center Store,Bareilly,Uttar Pradesh,C0765,Female,44,P006,Jeans,Clothing,4,950.0,1600.0,5,6400.0,320.0,6080.0,3800.0,2280.0,37.5,293,38,331,327,56,Healthy,Cash,2025,6,June,Q2,Monday,Summer
T002779,2025-06-30,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0028,Male,34,P012,Tea 500g,Grocery,2,190.0,280.0,0,560.0,0.0,560.0,380.0,180.0,32.14,147,141,288,286,56,Healthy,UPI,2025,6,June,Q2,Monday,Summer
T003086,2025-06-30,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0628,Male,36,P014,Shampoo,Beauty,5,260.0,420.0,5,2100.0,105.0,1995.0,1300.0,695.0,34.84,163,120,283,278,58,Healthy,Credit Card,2025,6,June,Q2,Monday,Summer
T003538,2025-06-30,ST004,Mall Store,Agra,Uttar Pradesh,C0122,Female,48,P015,Body Lotion,Beauty,1,215.0,350.0,20,350.0,70.0,280.0,215.0,65.0,23.21,77,90,167,166,54,Healthy,Credit Card,2025,6,June,Q2,Monday,Summer
T000129,2025-06-30,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1102,Female,26,P006,Jeans,Clothing,2,950.0,1600.0,25,3200.0,800.0,2400.0,1900.0,500.0,20.83,134,69,203,201,24,Healthy,UPI,2025,6,June,Q2,Monday,Summer
T001014,2025-06-30,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0216,Male,44,P011,Wheat Flour 5kg,Grocery,1,225.0,300.0,10,300.0,30.0,270.0,225.0,45.0,16.67,76,11,87,86,39,Healthy,Debit Card,2025,6,June,Q2,Monday,Summer
T000950,2025-07-01,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0958,Female,35,P014,Shampoo,Beauty,4,260.0,420.0,10,1680.0,168.0,1512.0,1040.0,472.0,31.22,182,86,268,264,25,Healthy,UPI,2025,7,July,Q3,Tuesday,Summer
T001260,2025-07-01,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0551,Male,34,P002,Bluetooth Speaker,Electronics,1,1450.0,2200.0,10,2200.0,220.0,1980.0,1450.0,530.0,26.77,290,102,392,391,34,Healthy,UPI,2025,7,July,Q3,Tuesday,Summer
T004510,2025-07-01,ST002,City Center Store,Bareilly,Uttar Pradesh,C0375,Male,25,P004,USB Cable,Electronics,1,220.0,450.0,0,450.0,0.0,450.0,220.0,230.0,51.11,102,30,132,131,36,Healthy,Debit Card,2025,7,July,Q3,Tuesday,Summer
T001362,2025-07-01,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1122,Male,31,P007,Jacket,Clothing,2,1700.0,2800.0,0,5600.0,0.0,5600.0,3400.0,2200.0,39.29,188,25,213,211,51,Healthy,Cash,2025,7,July,Q3,Tuesday,Summer
T003975,2025-07-01,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0266,Female,38,P006,Jeans,Clothing,1,950.0,1600.0,25,1600.0,400.0,1200.0,950.0,250.0,20.83,149,114,263,262,37,Healthy,Credit Card,2025,7,July,Q3,Tuesday,Summer
T000542,2025-07-01,ST004,Mall Store,Agra,Uttar Pradesh,C0264,Female,37,P015,Body Lotion,Beauty,1,215.0,350.0,5,350.0,17.5,332.5,215.0,117.5,35.34,48,15,63,62,56,Healthy,UPI,2025,7,July,Q3,Tuesday,Summer
T002270,2025-07-01,ST004,Mall Store,Agra,Uttar Pradesh,C0524,Male,37,P020,Bedsheet,Home & Kitchen,3,650.0,1100.0,5,3300.0,165.0,3135.0,1950.0,1185.0,37.8,241,22,263,260,38,Healthy,Cash,2025,7,July,Q3,Tuesday,Summer
T002804,2025-07-01,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0220,Male,18,P002,Bluetooth Speaker,Electronics,3,1450.0,2200.0,5,6600.0,330.0,6270.0,4350.0,1920.0,30.62,81,22,103,100,21,Healthy,Cash,2025,7,July,Q3,Tuesday,Summer
T001866,2025-07-02,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1078,Male,34,P009,Cooking Oil,Grocery,2,135.0,180.0,5,360.0,18.0,342.0,270.0,72.0,21.05,225,102,327,325,51,Healthy,UPI,2025,7,July,Q3,Wednesday,Summer
T003236,2025-07-02,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1017,Male,35,P009,Cooking Oil,Grocery,4,135.0,180.0,10,720.0,72.0,648.0,540.0,108.0,16.67,293,19,312,308,51,Healthy,UPI,2025,7,July,Q3,Wednesday,Summer
T003407,2025-07-02,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0279,Male,18,P018,Mixer Grinder,Home & Kitchen,5,1850.0,2800.0,20,14000.0,2800.0,11200.0,9250.0,1950.0,17.41,149,87,236,231,29,Healthy,Debit Card,2025,7,July,Q3,Wednesday,Summer
T003558,2025-07-02,ST004,Mall Store,Agra,Uttar Pradesh,C1055,Male,47,P018,Mixer Grinder,Home & Kitchen,4,1850.0,2800.0,0,11200.0,0.0,11200.0,7400.0,3800.0,33.93,61,149,210,206,25,Healthy,UPI,2025,7,July,Q3,Wednesday,Summer
T003556,2025-07-02,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0154,Female,28,P001,Wireless Headphones,Electronics,4,1200.0,1800.0,5,7200.0,360.0,6840.0,4800.0,2040.0,29.82,186,91,277,273,41,Healthy,Cash,2025,7,July,Q3,Wednesday,Summer
T004445,2025-07-02,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1154,Female,36,P016,Perfume,Beauty,2,560.0,900.0,15,1800.0,270.0,1530.0,1120.0,410.0,26.8,260,85,345,343,46,Healthy,Credit Card,2025,7,July,Q3,Wednesday,Summer
T004459,2025-07-02,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1200,Male,18,P014,Shampoo,Beauty,1,260.0,420.0,5,420.0,21.0,399.0,260.0,139.0,34.84,90,44,134,133,30,Healthy,UPI,2025,7,July,Q3,Wednesday,Summer
T001102,2025-07-03,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0656,Female,26,P003,Smart Watch,Electronics,1,2300.0,3500.0,20,3500.0,700.0,2800.0,2300.0,500.0,17.86,82,42,124,123,43,Healthy,Cash,2025,7,July,Q3,Thursday,Summer
T003081,2025-07-03,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0768,Female,18,P010,Rice 5kg,Grocery,4,510.0,650.0,0,2600.0,0.0,2600.0,2040.0,560.0,21.54,50,41,91,87,43,Healthy,Cash,2025,7,July,Q3,Thursday,Summer
T004423,2025-07-03,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0290,Female,44,P012,Tea 500g,Grocery,2,190.0,280.0,5,560.0,28.0,532.0,380.0,152.0,28.57,133,10,143,141,41,Healthy,UPI,2025,7,July,Q3,Thursday,Summer
T000984,2025-07-03,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0065,Female,40,P009,Cooking Oil,Grocery,1,135.0,180.0,10,180.0,18.0,162.0,135.0,27.0,16.67,53,80,133,132,25,Healthy,UPI,2025,7,July,Q3,Thursday,Summer
T001002,2025-07-03,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1114,Male,39,P006,Jeans,Clothing,1,950.0,1600.0,0,1600.0,0.0,1600.0,950.0,650.0,40.62,82,52,134,133,35,Healthy,UPI,2025,7,July,Q3,Thursday,Summer
T004808,2025-07-03,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0196,Female,37,P012,Tea 500g,Grocery,1,190.0,280.0,15,280.0,42.0,238.0,190.0,48.0,20.17,189,45,234,233,22,Healthy,Cash,2025,7,July,Q3,Thursday,Summer
T001068,2025-07-03,ST004,Mall Store,Agra,Uttar Pradesh,C0234,Male,43,P008,Sneakers,Clothing,5,2050.0,3200.0,5,16000.0,800.0,15200.0,10250.0,4950.0,32.57,291,35,326,321,40,Healthy,UPI,2025,7,July,Q3,Thursday,Summer
T002548,2025-07-03,ST004,Mall Store,Agra,Uttar Pradesh,C0084,Female,22,P001,Wireless Headphones,Electronics,4,1200.0,1800.0,25,7200.0,1800.0,5400.0,4800.0,600.0,11.11,234,53,287,283,39,Healthy,Cash,2025,7,July,Q3,Thursday,Summer
T002307,2025-07-03,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0113,Male,32,P007,Jacket,Clothing,1,1700.0,2800.0,5,2800.0,140.0,2660.0,1700.0,960.0,36.09,297,113,410,409,35,Healthy,Debit Card,2025,7,July,Q3,Thursday,Summer
T003180,2025-07-03,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0870,Female,34,P002,Bluetooth Speaker,Electronics,2,1450.0,2200.0,5,4400.0,220.0,4180.0,2900.0,1280.0,30.62,78,106,184,182,36,Healthy,UPI,2025,7,July,Q3,Thursday,Summer
T000767,2025-07-04,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0114,Female,53,P017,Water Bottle,Home & Kitchen,3,290.0,500.0,5,1500.0,75.0,1425.0,870.0,555.0,38.95,281,115,396,393,40,Healthy,Credit Card,2025,7,July,Q3,Friday,Summer
T001630,2025-07-04,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0239,Male,27,P011,Wheat Flour 5kg,Grocery,1,225.0,300.0,15,300.0,45.0,255.0,225.0,30.0,11.76,218,16,234,233,45,Healthy,Credit Card,2025,7,July,Q3,Friday,Summer
T003068,2025-07-04,ST002,City Center Store,Bareilly,Uttar Pradesh,C0125,Female,29,P007,Jacket,Clothing,2,1700.0,2800.0,15,5600.0,840.0,4760.0,3400.0,1360.0,28.57,236,72,308,306,41,Healthy,UPI,2025,7,July,Q3,Friday,Summer
T000256,2025-07-04,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0819,Female,30,P003,Smart Watch,Electronics,1,2300.0,3500.0,0,3500.0,0.0,3500.0,2300.0,1200.0,34.29,75,143,218,217,49,Healthy,Credit Card,2025,7,July,Q3,Friday,Summer
T003300,2025-07-04,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1066,Male,22,P004,USB Cable,Electronics,3,220.0,450.0,10,1350.0,135.0,1215.0,660.0,555.0,45.68,68,29,97,94,20,Healthy,Credit Card,2025,7,July,Q3,Friday,Summer
T000476,2025-07-04,ST004,Mall Store,Agra,Uttar Pradesh,C0144,Female,42,P018,Mixer Grinder,Home & Kitchen,1,1850.0,2800.0,10,2800.0,280.0,2520.0,1850.0,670.0,26.59,262,56,318,317,33,Healthy,Cash,2025,7,July,Q3,Friday,Summer
T003242,2025-07-04,ST004,Mall Store,Agra,Uttar Pradesh,C0918,Female,34,P007,Jacket,Clothing,3,1700.0,2800.0,0,8400.0,0.0,8400.0,5100.0,3300.0,39.29,78,29,107,104,42,Healthy,Debit Card,2025,7,July,Q3,Friday,Summer
T004126,2025-07-04,ST004,Mall Store,Agra,Uttar Pradesh,C1018,Male,42,P014,Shampoo,Beauty,2,260.0,420.0,20,840.0,168.0,672.0,520.0,152.0,22.62,123,122,245,243,51,Healthy,UPI,2025,7,July,Q3,Friday,Summer
T001293,2025-07-05,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0739,Female,30,P011,Wheat Flour 5kg,Grocery,3,225.0,300.0,10,900.0,90.0,810.0,675.0,135.0,16.67,293,133,426,423,32,Healthy,UPI,2025,7,July,Q3,Saturday,Summer
T002419,2025-07-05,ST002,City Center Store,Bareilly,Uttar Pradesh,C0434,Female,36,P008,Sneakers,Clothing,1,2050.0,3200.0,5,3200.0,160.0,3040.0,2050.0,990.0,32.57,62,19,81,80,47,Healthy,Debit Card,2025,7,July,Q3,Saturday,Summer
T004051,2025-07-05,ST002,City Center Store,Bareilly,Uttar Pradesh,C1157,Female,21,P014,Shampoo,Beauty,1,260.0,420.0,15,420.0,63.0,357.0,260.0,97.0,27.17,260,145,405,404,31,Healthy,Cash,2025,7,July,Q3,Saturday,Summer
T001907,2025-07-05,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0164,Female,48,P011,Wheat Flour 5kg,Grocery,2,225.0,300.0,10,600.0,60.0,540.0,450.0,90.0,16.67,239,107,346,344,23,Healthy,UPI,2025,7,July,Q3,Saturday,Summer
T001824,2025-07-06,ST002,City Center Store,Bareilly,Uttar Pradesh,C1024,Female,23,P020,Bedsheet,Home & Kitchen,3,650.0,1100.0,10,3300.0,330.0,2970.0,1950.0,1020.0,34.34,250,69,319,316,40,Healthy,Cash,2025,7,July,Q3,Sunday,Summer
T001919,2025-07-06,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0804,Female,50,P016,Perfume,Beauty,4,560.0,900.0,5,3600.0,180.0,3420.0,2240.0,1180.0,34.5,232,148,380,376,58,Healthy,Debit Card,2025,7,July,Q3,Sunday,Summer
T003717,2025-07-06,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0619,Male,30,P014,Shampoo,Beauty,1,260.0,420.0,0,420.0,0.0,420.0,260.0,160.0,38.1,198,78,276,275,55,Healthy,Debit Card,2025,7,July,Q3,Sunday,Summer
T004061,2025-07-06,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0340,Female,32,P011,Wheat Flour 5kg,Grocery,1,225.0,300.0,0,300.0,0.0,300.0,225.0,75.0,25.0,191,41,232,231,50,Healthy,UPI,2025,7,July,Q3,Sunday,Summer
T004323,2025-07-06,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C1170,Male,33,P007,Jacket,Clothing,2,1700.0,2800.0,15,5600.0,840.0,4760.0,3400.0,1360.0,28.57,236,66,302,300,33,Healthy,Debit Card,2025,7,July,Q3,Sunday,Summer
T001788,2025-07-06,ST005,Station Road Store,Lucknow,Uttar Pradesh,C0196,Female,37,P010,Rice 5kg,Grocery,2,510.0,650.0,0,1300.0,0.0,1300.0,1020.0,280.0,21.54,251,24,275,273,49,Healthy,Credit Card,2025,7,July,Q3,Sunday,Summer
T003237,2025-07-06,ST005,Station Road Store,Lucknow,Uttar Pradesh,C1153,Male,49,P020,Bedsheet,Home & Kitchen,3,650.0,1100.0,10,3300.0,330.0,2970.0,1950.0,1020.0,34.34,160,57,217,214,45,Healthy,UPI,2025,7,July,Q3,Sunday,Summer
T002219,2025-07-07,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1004,Female,49,P015,Body Lotion,Beauty,2,215.0,350.0,10,700.0,70.0,630.0,430.0,200.0,31.75,263,117,380,378,44,Healthy,Credit Card,2025,7,July,Q3,Monday,Summer
T002929,2025-07-07,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0694,Female,35,P013,Face Wash,Beauty,5,150.0,250.0,15,1250.0,187.5,1062.5,750.0,312.5,29.41,276,140,416,411,50,Healthy,UPI,2025,7,July,Q3,Monday,Summer
T002955,2025-07-07,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C1183,Female,56,P008,Sneakers,Clothing,4,2050.0,3200.0,0,12800.0,0.0,12800.0,8200.0,4600.0,35.94,104,147,251,247,55,Healthy,UPI,2025,7,July,Q3,Monday,Summer
T001057,2025-07-07,ST002,City Center Store,Bareilly,Uttar Pradesh,C0542,Female,18,P008,Sneakers,Clothing,1,2050.0,3200.0,10,3200.0,320.0,2880.0,2050.0,830.0,28.82,101,74,175,174,25,Healthy,UPI,2025,7,July,Q3,Monday,Summer
T002231,2025-07-07,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0186,Male,40,P006,Jeans,Clothing,3,950.0,1600.0,10,4800.0,480.0,4320.0,2850.0,1470.0,34.03,115,62,177,174,23,Healthy,Cash,2025,7,July,Q3,Monday,Summer
T002482,2025-07-07,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0084,Female,22,P003,Smart Watch,Electronics,1,2300.0,3500.0,5,3500.0,175.0,3325.0,2300.0,1025.0,30.83,166,30,196,195,41,Healthy,UPI,2025,7,July,Q3,Monday,Summer
T002484,2025-07-07,ST003,Highway Store,Shahjahanpur,Uttar Pradesh,C0080,Male,42,P006,Jeans,Clothing,1,950.0,1600.0,10,1600.0,160.0,1440.0,950.0,490.0,34.03,197,75,272,271,28,Healthy,Debit Card,2025,7,July,Q3,Monday,Summer
T000140,2025-07-07,ST004,Mall Store,Agra,Uttar Pradesh,C1016,Male,40,P003,Smart Watch,Electronics,2,2300.0,3500.0,0,7000.0,0.0,7000.0,4600.0,2400.0,34.29,215,116,331,329,30,Healthy,Cash,2025,7,July,Q3,Monday,Summer
T000921,2025-07-07,ST004,Mall Store,Agra,Uttar Pradesh,C1034,Female,42,P020,Bedsheet,Home & Kitchen,3,650.0,1100.0,10,3300.0,330.0,2970.0,1950.0,1020.0,34.34,248,42,290,287,46,Healthy,Debit Card,2025,7,July,Q3,Monday,Summer
T003432,2025-07-07,ST004,Mall Store,Agra,Uttar Pradesh,C0300,Male,30,P009,Cooking Oil,Grocery,1,135.0,180.0,0,180.0,0.0,180.0,135.0,45.0,25.0,126,78,204,203,30,Healthy,UPI,2025,7,July,Q3,Monday,Summer
T004219,2025-07-08,ST001,Main Market Store,Pilibhit,Uttar Pradesh,C0510,Female,50,P012,Tea 500g,Grocery,2,190.0,280.0,15,560.0,84.0,476.0,380.0,96.0,20.17,236,38,274,272,29,Healthy,UPI,2025,7,July,Q3,Tuesday,Summer
T003225,2025-07-08,ST002,City Center Store,Bareilly,Uttar Pradesh,C0100,Female,43,P020,Bedsheet,Home & Kitchen,1,650.0,1100.0,10,1100.0,110.0,990.0,650.0,340.0,34.34,104,145,249,248,59,Healthy,UPI,2025,7,July,Q3,Tuesday,Summer
T003809,2025-07-08,ST004,Mall Store,Agra,Uttar Pradesh,C0816,Male,36,P007,Jacket,Clothing,3,1700.0,2800.0,0,8400.0,0.0,8400.0,5100.0,3300.0,39.29,247,57,304,301,39,Healthy,Cash,2025,7,July,Q3,Tuesday,Summer
